24.295,  11.545,  -35.247
24.652,  14.071,  -38.012
24.295,  18.761,  -38.703
18.578,  40.409,  -40.085
18.221,  68.550,  -19.697
21.258,  74.503,  -6.047
21.615,  74.864,  -2.592
15.006,  71.437,  0.000
8.932,  72.158,  -2.419
8.932,  72.880,  -6.220
11.433,  74.323,  -9.676
12.326,  73.782,  -9.849
18.042,  70.535,  -16.760
16.256,  71.256,  -12.959
13.577,  70.354,  -13.477
7.324,  68.009,  -11.576
6.431,  67.829,  -12.786
4.466,  65.844,  -13.995
15.006,  68.189,  -14.168
19.829,  69.452,  -13.304
27.153,  70.715,  -13.822
29.297,  71.076,  -13.822
28.403,  71.617,  -15.032
18.578,  73.240,  -15.896
11.790,  72.158,  -15.205
15.006,  72.158,  -15.896
15.363,  68.911,  -13.822
7.681,  62.597,  -19.870
31.798,  14.792,  -36.630
43.409,  -11.004,  -8.121
44.124,  -11.726,  8.812
42.695,  -11.365,  19.524
39.122,  -11.726,  22.980
30.011,  -12.988,  27.645
21.794,  -15.153,  24.880
21.258,  -15.694,  25.744
29.297,  -11.906,  29.718
36.085,  -11.185,  31.792
35.013,  -11.906,  29.027
31.976,  -13.530,  27.472
33.405,  -12.086,  30.237
39.479,  -8.479,  30.582
39.658,  -5.051,  31.792
35.549,  -7.396,  30.237
28.225,  -12.267,  25.572
25.009,  -15.875,  21.425
22.687,  -14.973,  22.980
21.437,  -13.349,  28.336
26.796,  -11.545,  31.101
27.689,  -9.200,  36.111
28.225,  -10.463,  36.630
27.510,  -12.267,  32.137
23.044,  -12.447,  31.619
18.042,  0.541,  46.824
4.287,  47.264,  50.452
8.932,  45.820,  50.107
11.790,  42.573,  53.217
16.792,  40.769,  53.562
11.433,  41.852,  51.834
12.683,  42.032,  52.007
11.433,  43.295,  50.798
10.004,  44.738,  52.525
16.077,  49.789,  52.180
13.934,  45.099,  52.525
6.788,  43.656,  51.143
3.215,  38.244,  48.379
7.681,  24.714,  48.206
4.823,  27.240,  48.206
8.932,  34.997,  53.217
11.611,  33.012,  55.117
21.972,  31.930,  54.772
25.188,  26.157,  52.353
13.219,  33.193,  52.180
14.648,  37.883,  50.798
9.825,  37.342,  52.007
6.610,  23.632,  48.897
1.072,  25.977,  45.269
-1.786,  39.326,  46.305
-8.217,  34.636,  45.269
-2.144,  43.295,  46.996
-1.072,  39.687,  48.379
6.788,  38.244,  54.599
5.359,  43.656,  52.180
1.429,  36.801,  50.798
-4.823,  46.722,  45.441
-3.573,  42.934,  48.379
12.326,  49.248,  52.007
25.367,  30.667,  53.908
14.470,  46.001,  53.044
13.755,  34.456,  53.735
11.611,  34.095,  55.117
10.182,  36.259,  52.353
22.508,  37.522,  53.562
11.076,  29.585,  53.908
13.041,  7.757,  49.588
17.328,  23.271,  52.698
27.153,  37.883,  50.452
18.757,  23.993,  51.662
16.792,  16.596,  50.107
17.864,  32.110,  53.908
22.508,  18.761,  53.562
26.617,  26.518,  57.191
22.330,  28.322,  56.845
19.829,  37.342,  55.117
20.722,  37.161,  54.253
23.223,  32.110,  56.672
23.580,  29.224,  57.018
24.116,  22.910,  58.573
24.473,  24.714,  57.191
17.507,  36.079,  55.981
17.328,  39.867,  54.772
16.435,  42.212,  53.562
19.114,  41.671,  52.007
21.972,  39.507,  53.389
19.114,  36.259,  54.426
20.186,  40.589,  54.081
21.794,  38.244,  55.981
20.007,  35.718,  57.363
21.972,  38.063,  57.536
20.901,  59.350,  46.133
21.258,  76.307,  20.907
31.798,  76.488,  11.749
42.337,  68.731,  -7.430
50.197,  57.907,  -18.833
50.733,  45.460,  -26.263
39.479,  40.589,  -30.928
34.120,  39.146,  -31.619
35.549,  39.146,  -32.310
35.906,  32.291,  -37.148
37.871,  32.110,  -35.593
37.514,  33.554,  -36.630
39.479,  35.538,  -35.766
35.906,  39.867,  -37.839
35.192,  34.456,  -37.148
36.264,  30.487,  -35.766
34.834,  32.291,  -34.038
34.477,  34.095,  -34.383
33.048,  31.569,  -33.001
32.512,  28.863,  -30.755
28.403,  30.126,  -34.038
12.505,  28.863,  -36.284
-15.006,  31.028,  -21.425
-22.508,  32.832,  -11.058
-20.007,  31.750,  -7.257
-18.042,  25.436,  -4.320
-16.792,  28.142,  -5.183
-19.650,  24.895,  -7.948
-21.794,  27.420,  -3.456
-23.223,  27.059,  -4.492
-20.007,  46.903,  -11.404
-17.149,  47.985,  -12.786
-22.330,  35.177,  -7.430
-23.402,  21.828,  -2.246
-24.295,  27.420,  -1.728
-23.580,  21.647,  3.110
-17.507,  16.596,  5.529
-18.936,  23.091,  3.801
-20.543,  29.404,  0.173
-22.151,  25.616,  -1.728
-22.687,  26.518,  -1.209
-23.938,  23.451,  -3.456
-25.009,  27.420,  1.728
-23.402,  26.157,  24.017
-18.400,  25.436,  33.692
-16.971,  27.240,  36.802
-20.007,  28.142,  31.792
-18.042,  28.322,  36.802
-11.969,  37.342,  40.604
-10.004,  29.585,  42.159
-10.897,  23.993,  40.949
-9.825,  11.004,  36.802
-13.577,  7.937,  29.718
-12.505,  2.165,  18.315
-12.683,  4.149,  20.215
-15.184,  7.757,  25.053
-20.722,  17.318,  18.660
-17.864,  6.494,  15.205
-14.648,  5.051,  19.006
-19.472,  13.890,  -1.209
-19.650,  10.463,  7.948
-17.864,  7.216,  16.241
-14.470,  4.871,  25.399
-13.755,  4.510,  21.598
-16.435,  4.690,  16.587
-16.256,  8.118,  24.708
-13.755,  7.035,  27.127
-4.645,  5.773,  31.446
-10.897,  12.447,  33.347
-13.041,  13.169,  27.818
-9.468,  14.251,  28.163
-10.361,  12.267,  31.792
0.893,  11.004,  43.714
-7.503,  -1.082,  24.189
5.181,  12.086,  46.824
2.858,  28.863,  49.415
10.182,  21.828,  51.662
10.897,  17.859,  43.023
8.932,  28.502,  48.724
9.111,  28.683,  49.934
17.685,  26.879,  53.735
21.258,  38.063,  53.044
28.403,  50.330,  46.133
20.543,  71.978,  24.708
26.796,  73.240,  16.241
41.801,  68.189,  13.131
45.374,  58.087,  31.446
42.695,  55.381,  39.912
25.724,  49.068,  51.489
28.582,  7.216,  47.342
22.330,  -12.086,  8.121
26.260,  8.839,  -33.347
11.790,  37.883,  -35.247
22.687,  20.745,  -34.383
33.227,  9.020,  -28.682
51.269,  14.973,  -24.362
59.487,  43.836,  -18.488
48.411,  50.691,  -24.362
38.586,  53.758,  -28.682
37.157,  62.417,  -21.770
29.833,  65.123,  -22.634
17.328,  73.060,  -6.393
31.976,  77.029,  2.937
40.194,  73.421,  2.592
50.912,  63.319,  -0.518
27.332,  17.859,  -33.347
21.258,  10.643,  -31.965
2.858,  9.741,  -26.954
-10.004,  6.133,  -14.168
1.429,  -7.937,  20.388
9.825,  -8.479,  33.692
16.435,  -4.690,  38.012
11.969,  10.283,  49.934
11.611,  27.240,  52.353
8.932,  30.306,  54.253
7.324,  27.240,  52.698
3.394,  14.612,  49.588
24.473,  57.907,  44.405
-5.716,  36.440,  47.688
12.862,  48.707,  51.489
2.680,  45.640,  49.934
-0.179,  43.836,  48.897
11.076,  52.315,  49.761
16.256,  52.856,  50.279
16.613,  47.805,  51.316
1.965,  48.526,  47.515
8.217,  60.974,  43.195
11.433,  66.746,  35.938
10.004,  59.891,  44.578
7.503,  60.613,  44.232
2.501,  58.809,  44.232
-5.895,  59.350,  35.766
-11.611,  52.495,  35.766
2.144,  50.150,  49.070
-3.037,  55.742,  42.331
-10.361,  53.397,  38.012
-6.074,  51.954,  44.578
-2.501,  53.397,  44.578
-4.109,  58.268,  39.221
-13.398,  52.495,  35.766
-15.006,  51.593,  34.902
-4.287,  53.397,  40.085
-6.610,  47.805,  45.441
-11.611,  61.154,  29.546
-13.398,  61.515,  16.760
-19.114,  56.103,  18.488
-18.400,  57.546,  16.414
-14.112,  58.628,  26.090
-14.470,  57.546,  25.744
-3.215,  54.840,  41.813
-6.431,  54.119,  40.085
-8.217,  49.789,  42.504
-10.897,  46.001,  42.331
-11.254,  45.279,  39.567
-13.934,  44.738,  38.703
-20.007,  45.099,  29.718
-21.079,  37.161,  27.299
-8.932,  -3.247,  26.608
-3.215,  -7.937,  24.880
4.109,  -12.086,  -2.246
-21.972,  27.240,  25.053
-24.116,  39.867,  12.613
-21.972,  52.134,  7.430
-13.577,  64.582,  6.220
-3.215,  65.664,  16.241
2.501,  64.221,  33.865
-5.181,  64.040,  30.582
-8.217,  45.820,  41.813
-15.184,  38.063,  37.494
-10.718,  55.562,  30.755
5.538,  70.174,  25.399
13.755,  75.586,  13.995
29.297,  67.107,  -17.969
49.304,  41.491,  -27.645
53.591,  34.997,  -27.299
60.737,  13.349,  -12.786
62.881,  6.855,  4.838
66.096,  11.906,  2.764
65.024,  33.914,  -13.131
58.951,  52.315,  -15.550
10.004,  75.405,  9.676
-23.402,  34.816,  23.671
-20.007,  4.329,  8.985
22.508,  -6.855,  -23.498
0.893,  16.777,  -29.891
-13.755,  14.973,  -16.760
13.577,  -9.741,  29.718
34.120,  -6.314,  31.273
54.485,  53.577,  30.237
49.840,  63.319,  24.708
63.774,  45.279,  28.509
57.879,  29.224,  -24.189
35.906,  31.208,  -38.876
18.578,  25.255,  -40.431
-8.039,  6.314,  -17.105
-13.041,  13.890,  -18.833
-2.858,  22.008,  -31.101
14.827,  29.404,  -39.567
28.403,  36.981,  -39.912
62.881,  52.315,  4.147
50.197,  68.009,  12.613
59.129,  53.217,  13.304
56.450,  2.165,  20.043
40.015,  -6.855,  26.954
42.159,  7.216,  39.740
59.308,  25.255,  31.792
61.630,  27.961,  24.017
65.917,  22.189,  8.466
66.096,  20.926,  0.691
59.844,  24.714,  -17.105
40.015,  32.471,  -35.247
31.619,  37.342,  -37.148
21.794,  43.295,  -37.321
9.646,  51.954,  -31.101
3.930,  50.511,  -30.409
-9.825,  15.334,  -24.017
-5.359,  -1.443,  -15.896
35.728,  -14.792,  7.948
58.057,  6.675,  -0.173
60.737,  10.463,  0.000
65.739,  37.522,  3.801
54.663,  47.624,  34.211
50.376,  46.542,  39.394
61.630,  38.785,  28.509
63.417,  43.475,  21.252
54.306,  26.338,  38.703
59.129,  24.714,  33.692
53.234,  23.451,  42.504
58.415,  18.581,  34.038
60.380,  16.236,  30.409
57.879,  16.236,  28.682
58.772,  15.334,  30.237
58.951,  15.514,  30.409
56.807,  17.679,  33.520
50.197,  20.024,  41.640
50.376,  18.400,  42.850
55.021,  19.483,  39.740
52.877,  14.792,  37.321
35.728,  -1.082,  39.049
22.151,  4.690,  44.578
26.617,  10.283,  48.206
34.477,  16.416,  49.243
45.195,  16.055,  46.133
58.236,  24.895,  34.902
65.739,  32.471,  19.006
68.240,  32.471,  6.911
66.453,  39.326,  0.691
66.453,  38.605,  0.000
66.275,  38.063,  0.518
65.382,  34.275,  17.278
15.006,  11.185,  47.342
-9.468,  15.334,  38.876
-23.044,  20.745,  15.378
-22.508,  11.545,  10.021
-20.007,  7.937,  12.440
-16.792,  2.165,  7.257
-18.042,  3.788,  -0.518
-14.291,  2.526,  -6.220
-14.291,  2.165,  -4.838
-11.611,  2.345,  -9.157
-9.825,  1.624,  -11.922
-10.361,  1.443,  -14.168
-10.540,  1.984,  -15.378
-9.825,  -0.180,  -12.267
-10.540,  -2.706,  -7.084
-21.258,  14.973,  -2.592
